Datetime,Date,Time,BL_P,LL_P,Air_P
7/29/23 3:00,7/29/2023,3:00:00,4.3335,3.1057,-0.0649
7/29/23 3:30,7/29/2023,3:30:00,4.3336,3.1041,-0.0632
7/29/23 4:00,7/29/2023,4:00:00,4.3326,3.1018,-0.0625
7/29/23 4:30,7/29/2023,4:30:00,4.3362,3.1041,-0.0599
7/29/23 5:00,7/29/2023,5:00:00,4.3297,3.1041,-0.0596
7/29/23 5:30,7/29/2023,5:30:00,4.331,3.1036,-0.0598
7/29/23 6:00,7/29/2023,6:00:00,4.3304,3.1031,-0.0615
7/29/23 6:30,7/29/2023,6:30:00,4.3317,3.1011,-0.0624
7/29/23 7:00,7/29/2023,7:00:00,4.3304,3.102,-0.063
7/29/23 7:30,7/29/2023,7:30:00,4.3336,3.1031,-0.0599
7/29/23 8:00,7/29/2023,8:00:00,4.3295,3.1005,-0.059
7/29/23 8:30,7/29/2023,8:30:00,4.3301,3.1037,-0.0573
7/29/23 9:00,7/29/2023,9:00:00,4.3288,3.0993,-0.0586
7/29/23 9:30,7/29/2023,9:30:00,4.3285,3.102,-0.0602
7/29/23 10:00,7/29/2023,10:00:00,4.3304,3.1022,-0.0622
7/29/23 10:30,7/29/2023,10:30:00,4.3293,3.1038,-0.0633
7/29/23 11:00,7/29/2023,11:00:00,4.3273,3.0986,-0.0608
7/29/23 11:30,7/29/2023,11:30:00,4.3244,3.1022,-0.0635
7/29/23 12:00,7/29/2023,12:00:00,4.3272,3.0994,-0.0591
7/29/23 12:30,7/29/2023,12:30:00,4.3259,3.1,-0.0607
7/29/23 13:00,7/29/2023,13:00:00,4.3247,3.0994,-0.0577
7/29/23 13:30,7/29/2023,13:30:00,4.3282,3.0998,-0.0541
7/29/23 14:00,7/29/2023,14:00:00,4.3276,3.0988,-0.053
7/29/23 14:30,7/29/2023,14:30:00,4.3272,3.0977,-0.0512
7/29/23 15:00,7/29/2023,15:00:00,4.3276,3.0967,-0.0511
7/29/23 15:30,7/29/2023,15:30:00,4.3285,3.0955,-0.0487
7/29/23 16:00,7/29/2023,16:00:00,4.3275,3.0961,-0.0504
7/29/23 16:30,7/29/2023,16:30:00,4.3285,3.0981,-0.05
7/29/23 17:00,7/29/2023,17:00:00,4.3301,3.0978,-0.0528
7/29/23 17:30,7/29/2023,17:30:00,4.3327,3.0967,-0.0523
7/29/23 18:00,7/29/2023,18:00:00,4.3307,3.0968,-0.0517
7/29/23 18:30,7/29/2023,18:30:00,4.3309,3.0962,-0.0512
7/29/23 19:00,7/29/2023,19:00:00,4.3341,3.0941,-0.0524
7/29/23 19:30,7/29/2023,19:30:00,4.3352,3.0957,-0.0522
7/29/23 20:00,7/29/2023,20:00:00,4.341,3.0984,-0.047
7/29/23 20:30,7/29/2023,20:30:00,4.3375,3.0968,-0.0467
7/29/23 21:00,7/29/2023,21:00:00,4.3369,3.0994,-0.0443
7/29/23 21:30,7/29/2023,21:30:00,4.3411,3.0952,-0.0402
7/29/23 22:00,7/29/2023,22:00:00,4.3383,3.0977,-0.0419
7/29/23 22:30,7/29/2023,22:30:00,4.3372,3.0956,-0.0416
7/29/23 23:00,7/29/2023,23:00:00,4.3392,3.0983,-0.0386
7/29/23 23:30,7/29/2023,23:30:00,4.3365,3.0947,-0.0371
7/30/23 0:00,7/30/2023,0:00:00,4.337,3.0967,-0.0403
7/30/23 0:30,7/30/2023,0:30:00,4.3379,3.0961,-0.0384
7/30/23 1:00,7/30/2023,1:00:00,4.3361,3.0972,-0.0376
7/30/23 1:30,7/30/2023,1:30:00,4.3374,3.0973,-0.0374
7/30/23 2:00,7/30/2023,2:00:00,4.3372,3.0936,-0.0339
7/30/23 2:30,7/30/2023,2:30:00,4.3388,3.0951,-0.0301
7/30/23 3:00,7/30/2023,3:00:00,4.3349,3.0967,-0.0289
7/30/23 3:30,7/30/2023,3:30:00,4.3381,3.0941,-0.0221
7/30/23 4:00,7/30/2023,4:00:00,4.3347,3.0989,-0.025
7/30/23 4:30,7/30/2023,4:30:00,4.3347,3.0974,-0.0229
7/30/23 5:00,7/30/2023,5:00:00,4.3356,3.0968,-0.023
7/30/23 5:30,7/30/2023,5:30:00,4.3305,3.098,-0.0271
7/30/23 6:00,7/30/2023,6:00:00,4.3314,3.098,-0.0282
7/30/23 6:30,7/30/2023,6:30:00,4.3282,3.0964,-0.0274
7/30/23 7:00,7/30/2023,7:00:00,4.3301,3.099,-0.0232
7/30/23 7:30,7/30/2023,7:30:00,4.3297,3.0932,-0.0208
7/30/23 8:00,7/30/2023,8:00:00,4.33,3.0965,-0.022
7/30/23 8:30,7/30/2023,8:30:00,4.329,3.0936,-0.0213
7/30/23 9:00,7/30/2023,9:00:00,4.3305,3.0937,-0.0206
7/30/23 9:30,7/30/2023,9:30:00,4.329,3.0899,-0.0164
7/30/23 10:00,7/30/2023,10:00:00,4.3303,3.0901,-0.0106
7/30/23 10:30,7/30/2023,10:30:00,4.3254,3.0894,-0.0109
7/30/23 11:00,7/30/2023,11:00:00,4.3269,3.089,-0.0083
7/30/23 11:30,7/30/2023,11:30:00,4.3262,3.0858,-0.0049
7/30/23 12:00,7/30/2023,12:00:00,4.326,3.0872,-0.0042
7/30/23 12:30,7/30/2023,12:30:00,4.3236,3.0863,-0.0026
7/30/23 13:00,7/30/2023,13:00:00,4.3221,3.0879,-0.0051
7/30/23 13:30,7/30/2023,13:30:00,4.3214,3.0848,-0.0007
7/30/23 14:00,7/30/2023,14:00:00,4.3217,3.0827,0.0011
7/30/23 14:30,7/30/2023,14:30:00,4.3256,3.0874,0.0045
7/30/23 15:00,7/30/2023,15:00:00,4.3281,3.0844,0.0064
7/30/23 15:30,7/30/2023,15:30:00,4.3219,3.089,0.0061
7/30/23 16:00,7/30/2023,16:00:00,4.3226,3.0875,0.008
7/30/23 16:30,7/30/2023,16:30:00,4.3206,3.0878,0.0058
7/30/23 17:00,7/30/2023,17:00:00,4.3238,3.0875,0.0106
7/30/23 17:30,7/30/2023,17:30:00,4.3212,3.0897,0.0124
7/30/23 18:00,7/30/2023,18:00:00,4.3214,3.0892,0.0139
7/30/23 18:30,7/30/2023,18:30:00,4.3221,3.0921,0.0135
7/30/23 19:00,7/30/2023,19:00:00,4.3262,3.0913,0.0175
7/30/23 19:30,7/30/2023,19:30:00,4.3246,3.0919,0.0155
7/30/23 20:00,7/30/2023,20:00:00,4.3231,3.0941,0.0134
7/30/23 20:30,7/30/2023,20:30:00,4.3254,3.092,0.0179
7/30/23 21:00,7/30/2023,21:00:00,4.3297,3.092,0.0228
7/30/23 21:30,7/30/2023,21:30:00,4.3268,3.0924,0.0242
7/30/23 22:00,7/30/2023,22:00:00,4.3268,3.0918,0.0228
7/30/23 22:30,7/30/2023,22:30:00,4.3256,3.0934,0.0199
7/30/23 23:00,7/30/2023,23:00:00,4.327,3.0972,0.0199
7/30/23 23:30,7/30/2023,23:30:00,4.3299,3.0971,0.0245
7/31/23 0:00,7/31/2023,0:00:00,4.3274,3.0945,0.025
7/31/23 0:30,7/31/2023,0:30:00,4.3278,3.0923,0.0286
7/31/23 1:00,7/31/2023,1:00:00,4.3257,3.0938,0.028
7/31/23 1:30,7/31/2023,1:30:00,4.329,3.0968,0.0299
7/31/23 2:00,7/31/2023,2:00:00,4.333,3.0958,0.0355
7/31/23 2:30,7/31/2023,2:30:00,4.3275,3.093,0.0338
7/31/23 3:00,7/31/2023,3:00:00,4.3285,3.0925,0.038
7/31/23 3:30,7/31/2023,3:30:00,4.3281,3.0973,0.0348
7/31/23 4:00,7/31/2023,4:00:00,4.3272,3.0915,0.0408
7/31/23 4:30,7/31/2023,4:30:00,4.3272,3.0961,0.037
7/31/23 5:00,7/31/2023,5:00:00,4.3273,3.0935,0.0409
7/31/23 5:30,7/31/2023,5:30:00,4.3264,3.0957,0.0406
7/31/23 6:00,7/31/2023,6:00:00,4.3261,3.0951,0.0414
7/31/23 6:30,7/31/2023,6:30:00,4.3231,3.0955,0.0379
7/31/23 7:00,7/31/2023,7:00:00,4.3245,3.0962,0.0353
7/31/23 7:30,7/31/2023,7:30:00,4.3276,3.0915,0.0426
7/31/23 8:00,7/31/2023,8:00:00,4.3237,3.093,0.0398
7/31/23 8:30,7/31/2023,8:30:00,4.3285,3.0947,0.0427
7/31/23 9:00,7/31/2023,9:00:00,4.3262,3.0948,0.0444
7/31/23 9:30,7/31/2023,9:30:00,4.323,3.089,0.0415
7/31/23 10:00,7/31/2023,10:00:00,4.3239,3.088,0.0413
7/31/23 10:30,7/31/2023,10:30:00,4.3224,3.0858,0.0404
7/31/23 11:00,7/31/2023,11:00:00,4.321,3.0885,0.04
7/31/23 11:30,7/31/2023,11:30:00,4.3176,3.0858,0.0421
7/31/23 12:00,7/31/2023,12:00:00,4.3181,3.0851,0.0402
7/31/23 12:30,7/31/2023,12:30:00,4.3188,3.0884,0.0382
7/31/23 13:00,7/31/2023,13:00:00,4.3152,3.0886,0.0367
7/31/23 13:30,7/31/2023,13:30:00,4.3191,3.0897,0.0364
7/31/23 14:00,7/31/2023,14:00:00,4.3219,3.086,0.0377
7/31/23 14:30,7/31/2023,14:30:00,4.3233,3.0889,0.0303
7/31/23 15:00,7/31/2023,15:00:00,4.3246,3.0871,0.0328
7/31/23 15:30,7/31/2023,15:30:00,4.3244,3.0861,0.0298
7/31/23 16:00,7/31/2023,16:00:00,4.3247,3.089,0.0275
7/31/23 16:30,7/31/2023,16:30:00,4.3283,3.0912,0.0285
7/31/23 17:00,7/31/2023,17:00:00,4.3283,3.0913,0.0259
7/31/23 17:30,7/31/2023,17:30:00,4.3278,3.0893,0.0264
7/31/23 18:00,7/31/2023,18:00:00,4.3343,3.0913,0.0248
7/31/23 18:30,7/31/2023,18:30:00,4.3319,3.0909,0.0233
7/31/23 19:00,7/31/2023,19:00:00,4.3247,3.0891,0.0158
7/31/23 19:30,7/31/2023,19:30:00,4.3299,3.0892,0.0188
7/31/23 20:00,7/31/2023,20:00:00,4.3349,3.0915,0.0194
7/31/23 20:30,7/31/2023,20:30:00,4.3376,3.0899,0.0223
7/31/23 21:00,7/31/2023,21:00:00,4.3398,3.0908,0.0246
7/31/23 21:30,7/31/2023,21:30:00,4.3386,3.0893,0.0218
7/31/23 22:00,7/31/2023,22:00:00,4.3374,3.0907,0.0218
7/31/23 22:30,7/31/2023,22:30:00,4.3384,3.0896,0.0229
7/31/23 23:00,7/31/2023,23:00:00,4.3376,3.0921,0.0191
7/31/23 23:30,7/31/2023,23:30:00,4.3386,3.0915,0.0177
8/1/23 0:00,8/1/2023,0:00:00,4.3391,3.0931,0.0196
8/1/23 0:30,8/1/2023,0:30:00,4.3359,3.0935,0.0165
8/1/23 1:00,8/1/2023,1:00:00,4.3391,3.0924,0.0187
8/1/23 1:30,8/1/2023,1:30:00,4.3362,3.0929,0.0164
8/1/23 2:00,8/1/2023,2:00:00,4.3355,3.0949,0.0179
8/1/23 2:30,8/1/2023,2:30:00,4.3323,3.0932,0.0169
8/1/23 3:00,8/1/2023,3:00:00,4.3317,3.0917,0.0119
8/1/23 3:30,8/1/2023,3:30:00,4.3309,3.09,0.0149
8/1/23 4:00,8/1/2023,4:00:00,4.3333,3.09,0.0147
8/1/23 4:30,8/1/2023,4:30:00,4.3293,3.0906,0.0101
8/1/23 5:00,8/1/2023,5:00:00,4.3302,3.0916,0.01
8/1/23 5:30,8/1/2023,5:30:00,4.3296,3.0911,0.0119
8/1/23 6:00,8/1/2023,6:00:00,4.3256,3.089,0.0137
8/1/23 6:30,8/1/2023,6:30:00,4.3267,3.0905,0.0146
8/1/23 7:00,8/1/2023,7:00:00,4.3258,3.092,0.0128
8/1/23 7:30,8/1/2023,7:30:00,4.3243,3.0899,0.0115
8/1/23 8:00,8/1/2023,8:00:00,4.324,3.0896,0.0075
8/1/23 8:30,8/1/2023,8:30:00,4.3267,3.088,0.0086
8/1/23 9:00,8/1/2023,9:00:00,4.3224,3.0906,0.0045
8/1/23 9:30,8/1/2023,9:30:00,4.3224,3.0874,0.0099
8/1/23 10:00,8/1/2023,10:00:00,4.3256,3.0906,0.0104
8/1/23 10:30,8/1/2023,10:30:00,4.3195,3.0894,0.0071
8/1/23 11:00,8/1/2023,11:00:00,4.3191,3.0911,0.0095
8/1/23 11:30,8/1/2023,11:30:00,4.3226,3.0883,0.0116
8/1/23 12:00,8/1/2023,12:00:00,4.3226,3.0865,0.0151
8/1/23 12:30,8/1/2023,12:30:00,4.3221,3.0842,0.0189
8/1/23 13:00,8/1/2023,13:00:00,4.317,3.0865,0.0154
8/1/23 13:30,8/1/2023,13:30:00,4.3189,3.0861,0.021
8/1/23 14:00,8/1/2023,14:00:00,4.3217,3.0877,0.0228
8/1/23 14:30,8/1/2023,14:30:00,4.3203,3.0876,0.0247
8/1/23 15:00,8/1/2023,15:00:00,4.3234,3.0901,0.0239
8/1/23 15:30,8/1/2023,15:30:00,4.3211,3.0869,0.0225
8/1/23 16:00,8/1/2023,16:00:00,4.3253,3.0894,0.0239
8/1/23 16:30,8/1/2023,16:30:00,4.3275,3.0879,0.0274
8/1/23 17:00,8/1/2023,17:00:00,4.3218,3.0855,0.0213
8/1/23 17:30,8/1/2023,17:30:00,4.3259,3.0879,0.0237
8/1/23 18:00,8/1/2023,18:00:00,4.3307,3.0861,0.0293
8/1/23 18:30,8/1/2023,18:30:00,4.3277,3.0924,0.0214
8/1/23 19:00,8/1/2023,19:00:00,4.3251,3.0865,0.0213
8/1/23 19:30,8/1/2023,19:30:00,4.3298,3.0915,0.0235
8/1/23 20:00,8/1/2023,20:00:00,4.3359,3.0867,0.0317
8/1/23 20:30,8/1/2023,20:30:00,4.3378,3.0892,0.0275
8/1/23 21:00,8/1/2023,21:00:00,4.3404,3.0877,0.0313
8/1/23 21:30,8/1/2023,21:30:00,4.3363,3.0923,0.0248
8/1/23 22:00,8/1/2023,22:00:00,4.3374,3.0912,0.031
8/1/23 22:30,8/1/2023,22:30:00,4.3381,3.0898,0.0303
8/1/23 23:00,8/1/2023,23:00:00,4.3378,3.0901,0.0347
8/1/23 23:30,8/1/2023,23:30:00,4.3375,3.0886,0.038
8/2/23 0:00,8/2/2023,0:00:00,4.3411,3.0912,0.037
8/2/23 0:30,8/2/2023,0:30:00,4.337,3.0912,0.0335
8/2/23 1:00,8/2/2023,1:00:00,4.3355,3.0896,0.0357
8/2/23 1:30,8/2/2023,1:30:00,4.3321,3.0901,0.0276
8/2/23 2:00,8/2/2023,2:00:00,4.3357,3.0886,0.0333
8/2/23 2:30,8/2/2023,2:30:00,4.3353,3.0891,0.0303
8/2/23 3:00,8/2/2023,3:00:00,4.3321,3.09,0.0293
8/2/23 3:30,8/2/2023,3:30:00,4.3299,3.0876,0.028
8/2/23 4:00,8/2/2023,4:00:00,4.3326,3.0885,0.0302
8/2/23 4:30,8/2/2023,4:30:00,4.3307,3.0874,0.0326
8/2/23 5:00,8/2/2023,5:00:00,4.3285,3.0876,0.0321
8/2/23 5:30,8/2/2023,5:30:00,4.3254,3.0902,0.028
8/2/23 6:00,8/2/2023,6:00:00,4.3251,3.0902,0.0277
8/2/23 6:30,8/2/2023,6:30:00,4.3296,3.0834,0.0335
8/2/23 7:00,8/2/2023,7:00:00,4.3248,3.087,0.0303
8/2/23 7:30,8/2/2023,7:30:00,4.3217,3.0848,0.027
8/2/23 8:00,8/2/2023,8:00:00,4.3269,3.087,0.0316
8/2/23 8:30,8/2/2023,8:30:00,4.3259,3.086,0.0313
8/2/23 9:00,8/2/2023,9:00:00,4.3202,3.0833,0.0305
8/2/23 9:30,8/2/2023,9:30:00,4.324,3.0837,0.0318
8/2/23 10:00,8/2/2023,10:00:00,4.321,3.0832,0.028
8/2/23 10:30,8/2/2023,10:30:00,4.3201,3.0842,0.0292
8/2/23 11:00,8/2/2023,11:00:00,4.3195,3.0848,0.0315
8/2/23 11:30,8/2/2023,11:30:00,4.3208,3.0835,0.0315
8/2/23 12:00,8/2/2023,12:00:00,4.3227,3.0817,0.0286
8/2/23 12:30,8/2/2023,12:30:00,4.3217,3.0822,0.03
8/2/23 13:00,8/2/2023,13:00:00,4.3169,3.0818,0.0258
8/2/23 13:30,8/2/2023,13:30:00,4.323,3.0779,0.0327
8/2/23 14:00,8/2/2023,14:00:00,4.3218,3.0807,0.0319
8/2/23 14:30,8/2/2023,14:30:00,4.3235,3.0813,0.0317
8/2/23 15:00,8/2/2023,15:00:00,4.3226,3.0823,0.0334
8/2/23 15:30,8/2/2023,15:30:00,4.3225,3.0825,0.0289
8/2/23 16:00,8/2/2023,16:00:00,4.3243,3.0812,0.0267
8/2/23 16:30,8/2/2023,16:30:00,4.3256,3.0778,0.029
8/2/23 17:00,8/2/2023,17:00:00,4.3253,3.0794,0.0247
8/2/23 17:30,8/2/2023,17:30:00,4.3261,3.0819,0.0231
8/2/23 18:00,8/2/2023,18:00:00,4.3314,3.0816,0.023
8/2/23 18:30,8/2/2023,18:30:00,4.3242,3.0805,0.017
8/2/23 19:00,8/2/2023,19:00:00,4.3237,3.0829,0.0081
8/2/23 19:30,8/2/2023,19:30:00,4.3262,3.081,0.0112
8/2/23 20:00,8/2/2023,20:00:00,4.3277,3.0802,0.0168
8/2/23 20:30,8/2/2023,20:30:00,4.3311,3.0858,0.0128
8/2/23 21:00,8/2/2023,21:00:00,4.3333,3.0818,0.0145
8/2/23 21:30,8/2/2023,21:30:00,4.3336,3.0832,0.0091
8/2/23 22:00,8/2/2023,22:00:00,4.3343,3.0828,0.0072
8/2/23 22:30,8/2/2023,22:30:00,4.3324,3.085,0.0026
8/2/23 23:00,8/2/2023,23:00:00,4.3337,3.0805,0.0043
8/2/23 23:30,8/2/2023,23:30:00,4.332,3.0851,-0.0014
8/3/23 0:00,8/3/2023,0:00:00,4.3334,3.0857,-0.0005
8/3/23 0:30,8/3/2023,0:30:00,4.3297,3.0852,-0.0005
8/3/23 1:00,8/3/2023,1:00:00,4.3305,3.0853,0.0008
8/3/23 1:30,8/3/2023,1:30:00,4.3301,3.0841,0.0042
8/3/23 2:00,8/3/2023,2:00:00,4.333,3.081,0.0061
8/3/23 2:30,8/3/2023,2:30:00,4.33,3.0822,0.0039
8/3/23 3:00,8/3/2023,3:00:00,4.3277,3.0868,-0.0004
8/3/23 3:30,8/3/2023,3:30:00,4.3277,3.0822,0.0006
8/3/23 4:00,8/3/2023,4:00:00,4.3248,3.0812,0.0035
8/3/23 4:30,8/3/2023,4:30:00,4.3252,3.0838,-0.0035
8/3/23 5:00,8/3/2023,5:00:00,4.3252,3.0821,0.0029
8/3/23 5:30,8/3/2023,5:30:00,4.3185,3.0818,-0.0029
8/3/23 6:00,8/3/2023,6:00:00,4.3227,3.0812,-0.0038
8/3/23 6:30,8/3/2023,6:30:00,4.3209,3.0786,-0.0015
8/3/23 7:00,8/3/2023,7:00:00,4.3254,3.0832,-0.0019
8/3/23 7:30,8/3/2023,7:30:00,4.3247,3.0806,0.0016
8/3/23 8:00,8/3/2023,8:00:00,4.3221,3.0796,0.0017
8/3/23 8:30,8/3/2023,8:30:00,4.3178,3.0796,-0.0015
8/3/23 9:00,8/3/2023,9:00:00,4.3192,3.079,0.0001
8/3/23 9:30,8/3/2023,9:30:00,4.3172,3.081,0.0002
8/3/23 10:00,8/3/2023,10:00:00,4.3194,3.0789,0.0016
8/3/23 10:30,8/3/2023,10:30:00,4.3169,3.0803,0.0019
8/3/23 11:00,8/3/2023,11:00:00,4.3162,3.0809,0.0004
8/3/23 11:30,8/3/2023,11:30:00,4.3174,3.0781,0.0074
8/3/23 12:00,8/3/2023,12:00:00,4.3194,3.0775,0.0131
8/3/23 12:30,8/3/2023,12:30:00,4.313,3.0779,0.0126
8/3/23 13:00,8/3/2023,13:00:00,4.3173,3.0769,0.0167
8/3/23 13:30,8/3/2023,13:30:00,4.3146,3.0818,0.013
8/3/23 14:00,8/3/2023,14:00:00,4.319,3.0764,0.0154
8/3/23 14:30,8/3/2023,14:30:00,4.3148,3.0756,0.0164
8/3/23 15:00,8/3/2023,15:00:00,4.3163,3.0738,0.0165
8/3/23 15:30,8/3/2023,15:30:00,4.3193,3.0747,0.0198
8/3/23 16:00,8/3/2023,16:00:00,4.3208,3.0765,0.0209
8/3/23 16:30,8/3/2023,16:30:00,4.3204,3.0784,0.0192
8/3/23 17:00,8/3/2023,17:00:00,4.3221,3.0776,0.0184
8/3/23 17:30,8/3/2023,17:30:00,4.3252,3.0782,0.0248
8/3/23 18:00,8/3/2023,18:00:00,4.3262,3.0764,0.0242
8/3/23 18:30,8/3/2023,18:30:00,4.3233,3.0748,0.025
8/3/23 19:00,8/3/2023,19:00:00,4.3153,3.0782,0.0193
8/3/23 19:30,8/3/2023,19:30:00,4.3172,3.0777,0.0208
8/3/23 20:00,8/3/2023,20:00:00,4.3265,3.079,0.0258
8/3/23 20:30,8/3/2023,20:30:00,4.3313,3.0774,0.028
8/3/23 21:00,8/3/2023,21:00:00,4.3304,3.0777,0.0277
8/3/23 21:30,8/3/2023,21:30:00,4.3312,3.0768,0.0307
8/3/23 22:00,8/3/2023,22:00:00,4.3306,3.0781,0.0337
8/3/23 22:30,8/3/2023,22:30:00,4.3312,3.0766,0.0346
8/3/23 23:00,8/3/2023,23:00:00,4.3302,3.0803,0.0333
8/3/23 23:30,8/3/2023,23:30:00,4.3415,3.0762,0.0374
8/4/23 0:00,8/4/2023,0:00:00,4.34,3.0809,0.0348
8/4/23 0:30,8/4/2023,0:30:00,4.335,3.0857,0.0304
8/4/23 1:00,8/4/2023,1:00:00,4.3343,3.0839,0.0315
8/4/23 1:30,8/4/2023,1:30:00,4.333,3.0809,0.0306
8/4/23 2:00,8/4/2023,2:00:00,4.331,3.0804,0.0318
8/4/23 2:30,8/4/2023,2:30:00,4.3318,3.0814,0.0322
8/4/23 3:00,8/4/2023,3:00:00,4.3288,3.081,0.0348
8/4/23 3:30,8/4/2023,3:30:00,4.3269,3.0789,0.035
8/4/23 4:00,8/4/2023,4:00:00,4.3249,3.0815,0.0304
8/4/23 4:30,8/4/2023,4:30:00,4.3246,3.0794,0.0311
8/4/23 5:00,8/4/2023,5:00:00,4.3271,3.0806,0.0331
8/4/23 5:30,8/4/2023,5:30:00,4.3236,3.0795,0.0306
8/4/23 6:00,8/4/2023,6:00:00,4.3231,3.0801,0.0285
8/4/23 6:30,8/4/2023,6:30:00,4.3189,3.0801,0.026
8/4/23 7:00,8/4/2023,7:00:00,4.3202,3.0817,0.0228
8/4/23 7:30,8/4/2023,7:30:00,4.3241,3.0812,0.0287
8/4/23 8:00,8/4/2023,8:00:00,4.3217,3.0775,0.0279
8/4/23 8:30,8/4/2023,8:30:00,4.3194,3.0744,0.0299
8/4/23 9:00,8/4/2023,9:00:00,4.3187,3.0773,0.028
8/4/23 9:30,8/4/2023,9:30:00,4.318,3.0784,0.0306
8/4/23 10:00,8/4/2023,10:00:00,4.3171,3.0794,0.0313
8/4/23 10:30,8/4/2023,10:30:00,4.3183,3.0793,0.0317
8/4/23 11:00,8/4/2023,11:00:00,4.3176,3.0745,0.0316
8/4/23 11:30,8/4/2023,11:30:00,4.3172,3.0784,0.0306
8/4/23 12:00,8/4/2023,12:00:00,4.3193,3.0764,0.0318
8/4/23 12:30,8/4/2023,12:30:00,4.3139,3.0784,0.0251
8/4/23 13:00,8/4/2023,13:00:00,4.3196,3.0757,0.0296
8/4/23 13:30,8/4/2023,13:30:00,4.3188,3.0749,0.0242
8/4/23 14:00,8/4/2023,14:00:00,4.3163,3.0714,0.0295
8/4/23 14:30,8/4/2023,14:30:00,4.3165,3.0798,0.0268
8/4/23 15:00,8/4/2023,15:00:00,4.3175,3.0739,0.0286
8/4/23 15:30,8/4/2023,15:30:00,4.3184,3.077,0.0283
8/4/23 16:00,8/4/2023,16:00:00,4.3178,3.0801,0.0249
8/4/23 16:30,8/4/2023,16:30:00,4.3197,3.0741,0.0309
8/4/23 17:00,8/4/2023,17:00:00,4.3197,3.0761,0.0288
8/4/23 17:30,8/4/2023,17:30:00,4.3241,3.0743,0.033
8/4/23 18:00,8/4/2023,18:00:00,4.3203,3.0771,0.0296
8/4/23 18:30,8/4/2023,18:30:00,4.3199,3.0735,0.0278
8/4/23 19:00,8/4/2023,19:00:00,4.3185,3.0764,0.0185
8/4/23 19:30,8/4/2023,19:30:00,4.3236,3.0779,0.0206
8/4/23 20:00,8/4/2023,20:00:00,4.3275,3.0761,0.0267
8/4/23 20:30,8/4/2023,20:30:00,4.3302,3.0739,0.0268
8/4/23 21:00,8/4/2023,21:00:00,4.3317,3.0758,0.0286
8/4/23 21:30,8/4/2023,21:30:00,4.3321,3.0743,0.0295
8/4/23 22:00,8/4/2023,22:00:00,4.3319,3.0745,0.0288
8/4/23 22:30,8/4/2023,22:30:00,4.3299,3.0745,0.0229
8/4/23 23:00,8/4/2023,23:00:00,4.3286,3.0781,0.0203
8/4/23 23:30,8/4/2023,23:30:00,4.3277,3.0819,0.0162
8/5/23 0:00,8/5/2023,0:00:00,4.3266,3.0799,0.0152
8/5/23 0:30,8/5/2023,0:30:00,4.3278,3.084,0.0127
8/5/23 1:00,8/5/2023,1:00:00,4.3273,3.077,0.0168
8/5/23 1:30,8/5/2023,1:30:00,4.3276,3.08,0.0173
8/5/23 2:00,8/5/2023,2:00:00,4.3305,3.0796,0.018
8/5/23 2:30,8/5/2023,2:30:00,4.3264,3.0801,0.0139
8/5/23 3:00,8/5/2023,3:00:00,4.3246,3.0783,0.0093
8/5/23 3:30,8/5/2023,3:30:00,4.3242,3.0777,0.0083
8/5/23 4:00,8/5/2023,4:00:00,4.3253,3.0798,0.0047
8/5/23 4:30,8/5/2023,4:30:00,4.325,3.0793,0.0065
8/5/23 5:00,8/5/2023,5:00:00,4.3262,3.0783,0.0072
8/5/23 5:30,8/5/2023,5:30:00,4.3259,3.0794,0.0064
8/5/23 6:00,8/5/2023,6:00:00,4.3228,3.0795,0.0043
8/5/23 6:30,8/5/2023,6:30:00,4.3196,3.0814,0.0038
8/5/23 7:00,8/5/2023,7:00:00,4.3208,3.0788,0.005
8/5/23 7:30,8/5/2023,7:30:00,4.3221,3.0793,0.0023
8/5/23 8:00,8/5/2023,8:00:00,4.3206,3.0746,0.0018
8/5/23 8:30,8/5/2023,8:30:00,4.3208,3.0765,0.0022
8/5/23 9:00,8/5/2023,9:00:00,4.3195,3.0759,0.0025
8/5/23 9:30,8/5/2023,9:30:00,4.3204,3.0764,0
8/5/23 10:00,8/5/2023,10:00:00,4.3192,3.0743,0.0051
8/5/23 10:30,8/5/2023,10:30:00,4.3217,3.079,-0.0049
8/5/23 11:00,8/5/2023,11:00:00,4.3224,3.0738,-0.0016
8/5/23 11:30,8/5/2023,11:30:00,4.3205,3.0704,-0.0022
8/5/23 12:00,8/5/2023,12:00:00,4.3214,3.0729,-0.0021
8/5/23 12:30,8/5/2023,12:30:00,4.3185,3.0755,-0.0022
8/5/23 13:00,8/5/2023,13:00:00,4.3186,3.0744,-0.0015
8/5/23 13:30,8/5/2023,13:30:00,4.3183,3.0705,0.0014
8/5/23 14:00,8/5/2023,14:00:00,4.3177,3.0697,0.0028
8/5/23 14:30,8/5/2023,14:30:00,4.3162,3.0715,0.0017
8/5/23 15:00,8/5/2023,15:00:00,4.3159,3.0715,0.0001
8/5/23 15:30,8/5/2023,15:30:00,4.3192,3.0744,-0.0032
8/5/23 16:00,8/5/2023,16:00:00,4.3167,3.068,-0.0023
8/5/23 16:30,8/5/2023,16:30:00,4.3172,3.0693,-0.0008
8/5/23 17:00,8/5/2023,17:00:00,4.3144,3.0679,-0.0059
8/5/23 17:30,8/5/2023,17:30:00,4.3165,3.073,-0.011
8/5/23 18:00,8/5/2023,18:00:00,4.3213,3.0729,-0.0145
8/5/23 18:30,8/5/2023,18:30:00,4.318,3.0729,-0.0168
